;Unnamed: 0;link;hasil;sentiment
1575;;;take foto studioo;1
1576;;;open  eyes  wake   fantasy  reality  moment  find  real ;1
1577;;;take foto studioo;1
1578;;;take foto studioo;1
1579;;;ntempat wisata   jawa   ramai didatangi pengunjung  libur kemarin      pengunjung meningkat    kali lipat dibanding   nditengah pandemi covid pengelola wisata menerapkan protokol kesehatan ketat  pengunjung nupdate  berita terkini  naplikasi bbs tv mobi nfacebook lintas berita bbstv ntwitter lintasberitabbs nyoutube bbs tv official nwebsite www bbstv id nportal www disemua com nstreaming www bbstv id live streaming;1
1580;;;   ayo face blowing  kiss face blowing  kiss face blowing  kiss mantap bu;1
1581;;;   ayo;1
1582;;;   ayo;1
1583;;;   ayo;1
1584;;;   ayo;1
1585;;;   ayo;1
1586;;;take foto home;1
1587;;;jalan   jalan kehidupan mah  apapun    dijalani smiling face  smiling eyes semoga sehat  adek bayi  mbak oktaviayu loh ris pean meteng manehh ta wih hamil  ta ris  ;2
1588;;;;1
1589;;;ready smiling face  horns;1
1590;;;ready smiling face  horns jalom foto ee  rob seng iki;1
1591;;;drop bar  bomb bomb collision;1
1592;;;take foto home;1
1593;;;sari buah  nudara panas  enaknya minum minuman  segar   bervitamin  imun tubuh  menyediakan minuman  terbuat  sari buah  air  gula    pemanis  pengawet buatan njadi  ragu   kualitas   manfaat   dapatkan  nminuman  kemas  botol ukuran ml  mudah  bawa  let try   nice;1
1594;;;take foto home;1
1595;;;take foto home;1
1596;;;take foto home;1
1597;;;take foto home;1
1598;;;take foto home;1
1599;;;take foto home;1
1600;;;take foto home;1
1601;;;lessons  life   repeated    learned fairy  female sign memo summary motivation;1
1602;;;gubernur jawa  khofifah indar parawansa  saran wisata  mudah dijangkau warga    pekan    ;1
1603;;;gubernur khofifah mencoba berkunjung     ;1
1604;;;memperingati  lingkungan hidup sedunia gubernur jawa  khofifah indar parawansa  pln unit induk distribusi uid jawa  menggelar konvoi motor listrik  gedung negara grahadi  taman     jumat;1
1605;;;serentak    lokasi  kawasan     boom banyuwangi  beach  situbondo  pancet dor pacitan  kelapa tuban  kutang lamongan  kalitekung cemandi   ;1
1606;;;sr   rangka peringatan  lingkungan hidup sedunia gubernur jawa  khofifah indar parawansa  pt pln  penanaman ribu pohon  jenis bakau  kawasan     ;1
1607;;;sdf   jalan jalan      romokalisari adventure  butuh fotografer  dokumentasi liburan  hunting ceria  dm    destinasi liburan   kota   kota   ayo abadikan moment liburanmu;2
1608;;;  ;1
1609;;;rek   jalan jalan      romokalisari adventure  butuh fotografer  dokumentasi liburan  hunting ceria  dm    destinasi liburan   kota   kota   ayo abadikan moment liburanmu;2
1610;;;tunjungan  bus ssct  balai pemuda alun alun  north quey      romokalisari adventure museum iki seng  recommend kulineran  ampel  angkirngan cak mis  perahu malam   kalimas  kbs kodam pusat thrift gembong;1
1611;;;  ;1
1612;;; pengin jalan jalan     ;1
1613;;;    ;1
1614;;;kawasan wisata  bakau   ;1
1615;;; date kodam brawijaya mlaku nang tunjungan bonbin  zoo      ayu  north quay  museum house  sampoerna tugu pahlawan masjid ampel  park monumen kapal selam ndll  ;1
1616;;;   ;1
1617;;;   kayaknya;1
1618;;; kali usaha    gagal masuk kesini  dibuka  piknik  nhutan   ;1
1619;;;    nfasilitas       area jogging track  wisata perahu menara pantau  meter spot foto    kegiatan penanaman  pembibitan   bentuk pencegahan abrasi;2
1620;;; sekolah  anak anak diajarkan beragam kegiatan  mengenal peran   dampak  ditimbulkan   tercemar akibat manusia edukasi  manfaat       pelatihan kreativitas daur ulang sampah plastik;1
1621;;;chusniyati penggagas bank sampah bintang   membentuk sekolah      bertujuan menularkan kepedulian lingkungan  anak anak  daerah pesisir   ;1
1622;;;perhatian pln  lingkungan  sampah diwujudkan  dukungan penuh  beragam kegiatan  program sekolah      susur  bersih sampah edukasi lingkungan mengenal habitat   pemilahan sampah;1
1623;;; iku   arah    sepeda kelem jegur kali kebanteren;1
1624;;;study tour    kebon jeruk kebon sirih kampung durian runtuh   hiking   sari   nhappy holidays peeps;1
1625;;;mjb         ;1
1626;;; binatang romokalisari adventure land  kota pakal  kota jeruk  kota balas klumprik      taman flora  bibit atlantis land  food junction;2
1627;;;food junction coba kalo    mall    coba wisata      dibuka    kapal      coba ;1
1628;;;wisata   wisata    taman flora  taman taman    museum museum     nder tinggal googling graha natura park  park alun alun  aslinya  nder    sih   ;1
1629;;;wisata   ;1
1630;;; bantuan unit atv  sampoerna pemkot  sulap      wisata  edukasi pemerintah kota pemkot  menerima bantuan unit atv  pt hm sampoerna tbk  halaman balai kota  jumat;2
1631;;;pemkot  kembangkan      wisata;1
1632;;;   nekowisata           sawah nfoto disbudporapar ;1
1633;;;     ganti nama  raya  ;1
1634;;;kbs kodam korem taman bungkul taman sakura taman surya taman pelangi  bambu  bibit  bibit        watu snq nngirit lek luwe tukokno pentol ambek nutrisari rujak sudah full senyum iku;2
1635;;;rek drop photo pas            mending      ;1
1636;;;slide  raya  kirim    memiliki luas mencapai hektar didominasi  avicennia sapa  sonneratia caseolaris keberadaan kawasan      ;1
1637;;;slide  raya  kirim    memiliki luas hektar didominasi  avicennia sapa  sonneratia caseolaris keberadaan kawasan      ;1
1638;;;slide  raya  kirim    memiliki luas mencapai hektar didominasi  avicennia sapa  sonneratia caseolaris keberadaan kawasan      ;1
1639;;;slide  raya  kirim    memiliki luas mencapai hektar didominasi  avicennia sapa  sonneratia caseolaris keberadaan kawasan      ;1
1640;;;serunya menjelajahi       kota pesisir ;1
1641;;;  mencari objek wisata gratis  indah    jawabannya  menariknya    objek wisata alam    gratis;1
1642;;;      ;1
1643;;;iki nang  lho rek npemkot    penataan  kawasan wisata alam  konservasi      sawah kota  nnantinya     fokus  wahana perahu  susur ;1
1644;;;iki nang  lho rek npemkot    penataan  kawasan wisata alam  konservasi      sawah kota  nnantinya     fokus  wahana perahu  susur ;1
1645;;;wali kota eri jadikan  raya   destinasi wisata  ikonik pemerintah kota pemkot    penataan  kawasan wisata alam  konservasi      sawah kota  nbaca;2
1646;;;eri  pembaharuan konsep  raya    ditata  kawasan wisata      sawah;1
1647;;;pembaruan konsep wisata       ayu menyertakan penambahan  wahana salah satunya jet sky   pembangunan auditorium;1
1648;;;targetkan   dinikmati  wali kota eri cahyadi  memperbarui konsep wisata      ayu;1
1649;;;tata ulang   sawah   pemkot  libatkan brin;1
1650;;;pemkot  libatkan brin  penataan ulang  objek wisata alam       sawah;1
1651;;;wali kota eri  menyulap wisata alam      sawah  konsepnya;1
1652;;;   menikmati pesona  bakau nan indah  ;1
1653;;;penataan  raya    tuntas desember;1
1654;;; bersolek wisata     tutup sebulan;1
1655;;;baksos lingkungan hidup lions clubs  tanam     ;1
1656;;;  kegiatan penanaman   kawasan      pln uid jawa  kian serius membina kawasan pesisir  meningkatkan kesadaran lingkungan;1
1657;;;alamat jl wisata     kec    njam buka wib ntiket masuk gratis nparkir rp ribu motor  rp ribu mobil nsewa perahu rp ribu orang;2
1658;;;    ndi    jogging track  pendopo   menara pandang  meter menara  terbuat  besi  bambu   memiliki kapasitas  orang   menara  sore  indah lho;2
1659;;;    sih satunya      mangkrak satunya  terminal osowilangun;1
1660;;; sari bonus ikan hias    bonus  tinggal memasuki lokasi gojek grab deh  bang;1
1661;;;   deketnya ;1
1662;;;     pojok banget  ;1
1663;;;danmenkav mar tinjau  penanaman    ;1
1664;;;warga kawasan     tuntut keadilan   wawali armuji;1
1665;;;ooo   dketnya   ;1
1666;;;kawan wilayah        hujan rintik rintik  mendung syahdu enaknya  nyruput kopi muantabbek;1
1667;;;turun hujan pagi kawan  wilayah    ;1
1668;;;    fisip pengurus ukm fotografi  kalo hunfot       pas  musim migrasi burung;1
1669;;; posted photo  conservationekotourism   port;1
1670;;;pembangunan  raya    apr trend opor;1
1671;;;main        bibit taman keputih bambo  sore nang watu bengi nang kodam albatros pie;1
1672;;;terima kasih  aplikasi super wisata    duta eh   sobat eh ;1
1673;;;   menikmati pesona  bakau nan indah  ;1
1674;;;foto peneliti burung  ekologi satwa alam liar  eksai memeriksa sayap seekor burung kipasan belang rhipidura javanica  kawasan      jawa  jumat;1
1675;;;wisata     nder    upn;1
1676;;;    tutup kyke;1
1677;;;    ;1
1678;;;sekitaran     hujan deras kawan  dijalan harap hati;1
1679;;; teman teman   berpartisipasi langsung  penanam pohon    masuk  grup   konfirmasi langsung  dm pelaksaan acara tanam   sabtu tanggal januari     ;1
1680;;;sugeng siang kesayangan nwisata    tawarkan pesona  bakau  ciamik nang   tuku klopo pantune lanjutno;1
1681;;;  ;1
1682;;;young budhhist association  ecoton melepaskan ribuan jenis ikan  wisata  raya    ;1
1683;;;wilayah    mendung  cerah;1
1684;;;taman bungkul taman hiburan rakyat kalo   classic  museum mata uang   ;1
1685;;;   hujan lumayan awet ;1
1686;;;little smile lot  blessed;1
1687;;;  mbiyen neng daerah ameh   ;1
1688;;;setahuku  jembatan bambu      peresmian      diresmikan           ;1
1689;;;rek info loker dibutuhkan teknisi laki   foging   takut pest rodent ijazah minim   berkomunikasi  kodemunikasi    kerja tim individu nlokasi kantor     berminat komen  entar  dm terima kasih;1
1690;;;inpo loker dibutuhkan teknisi laki   foging   takut pest rodent ijazah minim   berkomunikasi  kodemunikasi    kerja tim individu nlokasi kantor    ;1
1691;;;rek info loker  nkantorku  buka loker  teknisi   fogging   takut basmi pest rodent kantor wilayah    laki minim   minat entar  dm;1
1692;;; bambu    margerejo balaikota;1
1693;;;penanaman bibit  bersih lingkungan nacara  diselenggarakan  sabtu november selesai    nyuk lestarikan    anak  cucu;2
1694;;;wali kota  eri cahyadi    raya     kelurahan  kecamatan   kelurahan gununganyar  kecamatan    menyerap ribuan ton emisi karbon;1
1695;;;ayas wisata      buka ;1
1696;;;wisata      menarik   disugguhkan pemandangan  bakau cocok banget  menghabiskan  luang   hiruk pikuk  kota  padat npict  google;2
1697;;;rek         buka  ;1
1698;;;rek      ta  perahu ;1
1699;;;pagi mitra mtb ntempat wisata taman  raya tahura   raya  kirim        dibuka    protokol kesehatan ketat;1
1700;;;destinasi wisata taman  raya tahura   raya  kirim        dibuka    prokes ketat;1
1701;;; wisata taman  raya tahura   raya  kirim      kota  jawa   dibuka    protokol kesehatan ketat;1
1702;;;  mengirim foto   ;1
1703;;;hai electrizen ayo lihat pemandangan          kota  nnote foto diambil    pandemi covid;1
1704;;; sekolah  anak anak diajarkan beragam kegiatan  mengenal peran   dampak  ditimbulkan   tercemar akibat manusia edukasi  manfaat       pelatihan kreativitas daur ulang sampah plastik;1
1705;;;    pengin ngefoto ;1
1706;;;alhamdulillah   nmaunya refresh udara segar       kepagian njadi    masuk  bukanya jam  finally  kucing cari hawa   ;1
1707;;;rek            kota   berminat  isi kuesioner penelitian skripsi kalo minat reply   dm makasiii;1
1708;;; pekan  agendakan joging      ayo;1
1709;;;gabungkan wisata     pemkot tunggu apbn;1
1710;;;pojok   sebelahe ;1
1711;;;  sebelahe ;1
1712;;;standing solo       idn   ;1
1713;;;dear   minggu ranting kering  jalan         dibiarkan menutup  jalan mohon bantuannya   ditindaklanjuti  mengganggu jalan;1
1714;;;  sawah iku endi nder  biyen nang sing    iku lo wkwk  mangan bingung;1
1715;;;wisata          tepatnya berlokasi       wisata        wisata   wam   kawasan      kawasan  ;1
1716;;;perempatan    narah     ;1
1717;;;akses      rusak parah;1
1718;;;kawasan konservasi    masuk  kategori  buruk;1
1719;;;mangkal ng indomaret arah     nek  mengomong sih perempatan ;1
1720;;;yawes    rodok adoh engkok ngecamp nang  wkwk;1
1721;;;dalan   ;1
1722;;;  enak isok mancing opomaneh  nek pas udan;1
1723;;;   laah cedek omahku;1
1724;;;   cerah;1
1725;;; perahu  wisata   ;1
1726;;; perahu  wisata   ;1
1727;;;kontrakan  nemu   banget  peradaban alias  daerah   letaknya didekat pintu masuk  ;1
1728;;; posted photo   ;1
1729;;; posted photo  conservationekotourism   port;1
1730;;; perahu  wisata     dea merina;1
1731;;; seru   perahu  wisata      cerita;1
1732;;;     udane dueereesss pooll;1
1733;;;    masuk kmna    kesana tersesat wkwl;1
1734;;;  ;1
1735;;;mengenang sih  koyok bari gaonok  hmm rono timbang gabut nang warung kopi mending lurus  nang    akeh gazebo isok liyer ambek angin sepoi nang kunu;1
1736;;;    ;1
1737;;;oke deh besok        bebek bebekannya;1
1738;;;wisata    ;1
1739;;;wisata    ;1
1740;;;  mengirim foto   ;1
1741;;;  mengirim foto   ;1
1742;;;  mengirim foto   ;1
1743;;;  menjunjung  protokol kesehatan  reforestation diadakan nhari sabtu oktober ntempat      nwaktu wib selesai ndikarenakan  pandemi keikutsertaan  kegiatan  dibatasi;1
1744;;;  ;1
1745;;;  mengirim foto  conservationekotourism   port;1
1746;;;rek   tau  wisata     besok buka  ;1
1747;;;  menjunjung  protokol kesehatan  reforestation  diadakan  nhari tanggal senin september ntempat      nwaktu selesai;1
1748;;;  mengirim foto     ;1
1749;;;minggu sehat gowes santuy   ;1
1750;;;bahagia    cinta tiyas wisata   ;1
1751;;;life   adventure    best lived boldly ntourist attraction   nlocation wisata    ncountry ;1
1752;;;ontreg sunday morning bike       ;1
1753;;;pengumuman nkebun raya      ditutup  tanggal juli  perbaikan wajah tersenyum  mata tersenyum nbingkai  gambar;1
1754;;;pengumuman nkebun raya      ditutup  tanggal juli  perbaikan;1
1755;;;gara gara bunga ngoyang opo sih iki nlokasi    nvideo sekuat tv npersonil ndr tamtamm ngunadisogun nranggabii naldiannn syah nkameramen ruwet;1
1756;;;    ;1
1757;;;diintip   bangun  minggu pagi    ;1
1758;;; pakal    benteng kedung cowek;1
1759;;;  ;1
1760;;; cabang   wkwk;1
1761;;;easy recovery run ncomfort zone run   morning using comfort shoes hokaoneone rincon wisata   ;1
1762;;;piye kabarmu sayang wisata   ;1
1763;;;    ;1
1764;;;  ;1
1765;;; turun gubeng tan        ;1
1766;;;redemption ntempat  merasakan kebebasan suka duka  mengenal    tertawa keras  lepas  kurasakan      teman        juluki masalembo  maslem     ;1
1767;;;  indak kangen   belikan elips besok elipsmu  gawe ben rambutku  lebat kayak   ;1
1768;;;pengunjung       kota  jawa  dilarang membawa plastik  pakai  kawasan ;1
1769;;;larangan plastik  berlaku  area wisata     ;1
1770;;;berwisata     ;1
1771;;; pagi anaku regan wisata   kecamatan    teman temannya  kelas sekolah sdn kepuh kiriman   pengambilan foto  persiapan perpisahan  sekolah ;1
1772;;;  mengirim foto    ;1
1773;;;  ;1
1774;;;bayar sudah iso berkendara numpak perahu kurleb   nang  sing pinggir laut jam sore wis buyar    iso numpak sepeda bebek tiket cuman   beli bibit    setor  bapakny;1
1775;;;pasar kodam lek bengi ruame  sak  merene kabeh plus onok hiburan karaoke monkasel tiket masuk  im  mistaken taman bungkul tumbas rawon kalkulator taman bibit taman bibit     iso numpak kapal baya;2
1776;;;     mind;1
1777;;;ng   lur    onok bebek ane   sabtu  minggu  bayar  bibit   lupa bawa topi;2
1778;;;    taman bungkul  bibit  taman flora bratang sunan ampel  tugu pahlawan scnm numpak bis  alias tayo syarate gowo botol air mineral bekas;2
1779;;;museum pendidikan    ;1
1780;;; pers nasional diperingati  wartawan    muspika  masyarakat     menggelar tanam pohon   lepas burung    dilaksanakan dialog interaktif;1
1781;;;urnalis pecinta lingkungan rayakan hpn  eco wisata   ;1
1782;;;jurnalis pecinta lingkungan rayakan hpn  eco wisata   ;1
1783;;;   foto  menaranya takut euy   anginnya kencang nyakin        masuknya gratis  bayar parkir ribu kalo   perahu    asik   melulu mall;1
1784;;;    disekitaran area   sawah       membuang sampah sembarangan nabadikan moment spesialmu   raya   upload  twitter   tag foto terkeren   repost;1
1785;;;himabi stikes  menerima program hibah bina desa  kemdikbud ditjen belmawa ndengan tema pemberdayaan masyarakat  potensi buah   sumber pangan  kampung  ;1
1786;;; sih mencoba mampir eh   nyaman wisata   ;1
1787;;;danramil  mayor chb supriyanto menghadiri rapat koorsinasi  rangka pengembangan wisata   pembentukan kelompok sadar wisata pokdarwis  gazebo wisata magruve keluarga gununganyar  kec   ;1
1788;;;taman      java  january;1
1789;;;last wig njalan     eco wisata   ;1
1790;;;    ;1
1791;;;atlantis land  north quay house  sampoerna ciputra waterpark  carnival      museum bi;1
1792;;;  wisata  taman flora  bratang taman flora             binatang ;1
1793;;;    ;1
1794;;;    ;1
1795;;;nitip ah ben  ilengno mark zukipli   wisata   ;1
1796;;;pol pp jj eco wisata   ;1
1797;;;   ecotourism noppo cph lr nsurabaya ;1
1798;;;    melelahkan kaki   mengejar  hati   berharap eco wisata   ;1
1799;;;   terbaik  ikhlas   ;1
1800;;;     hujan;1
1801;;;pemandangan    mencakup wilayah  pusat full  utara full        terpotong    timurnya pakuwon city;1
1802;;;pemandangan    mencakup wilayah  pusat full  utara full        terpotong    timurnya pakuwon city;1
1803;;;forkopimka    pln tanam ribuan bibit ;1
1804;;;   ecotourism noppo cph lr nsurabaya ;1
1805;;;   wkwk;1
1806;;;wisata   ;1
1807;;;cak kalo   wisata     kapal   sih bayar piro;1
1808;;;kalo sekilas  kayak rimbun hijau dingin  haha  aslinya hmm wisata   ;1
1809;;; menyangka kalo      kayak      kota hahaha next time kalo  planing  dimatengin  guys   puas kemarin  wisata   ;1
1810;;;hadapi  kesantuy   jalani  lapang dada;1
1811;;;bertempat  wisata      pemateri  teman teman mahasiswa uinsa  naktivitas komunitas lingkungan  peran  komunitas lingkungan    keberlangsungan lingkungan hidup;1
1812;;;    noppo cph nsnapseed lr nsurabaya ;1
1813;;; conservationekotourism   port;1
1814;;;sayang   jannah amin eco wisata   ;1
1815;;;santuy  iyahh rayhandzakapratama wisata   ;1
1816;;; rayhan smile wisata   ;1
1817;;;    nsmartphone oppo cph nsnapseed lr nsurabaya ;1
1818;;;  dihitungnya beda  pemkot  pengurus            dihitung berbeda  pengelolanya nnah  ketambahan     ;1
1819;;; cerita  ramon    nmenyusuri       dikelilingi tanaman  berjenis rhizopora  terhitung  tingkat kerapatannya;1
1820;;; mimpi    nyata   memiliki keberanian  mengejarnya;1
1821;;;wisata    ;1
1822;;;   ecotourism nsmartphone oppo cph nsnapseed lr nsurabaya ;1
1823;;;jember held soobin birthday event   kota pahlawan    project  tanam       bersih    gituuuu;1
1824;;;potret    alternatif liburan gratis  ;1
1825;;;ayo jelajahi kawasan wisata   kawasan    ;1
1826;;;ayo jelajahi wisata     kawasan   ;1
1827;;;  celah eco wisata   ;1
1828;;;little step nsetiap mimpi    langkah  eco wisata   ;1
1829;;;ikat  kuat eco wisata   ;1
1830;;;   ecotourism nsmartphone oppo cph nsnapseed lr nsurabaya ;1
1831;;;    refreshing suasana hati  pikiran nlike comment subscribe;1
1832;;;   ecotourism nsmartphone oppo cph nsnapseed lr nsurabaya ;1
1833;;;tutorial buka kacamata eco wisata   ;1
1834;;;spot    raya    ndalam rangka menyambut peringatan hut nkemerdekaan republik pemkot  menyelenggarakan kegiatan penanaman pohon  tebar benih ikan  bozem  sawah njl;2
1835;;;jaga kawasan   petugas gabungan    patroli perairan;1
1836;;;wali kota  tri rismaharini    wilayah    musim hujan mengalami banjir    upaya penanaman pohon   menanggulangi permasalahan ;1
1837;;;     berwisata     ayo;1
1838;;;benaran min luas lahan  wilayah    mencapai hektar  kedepan  ditanami  jenis   bertahap;1
1839;;;kerja bhakti penanaman pohon    ;1
1840;;; pagi bu risma ajak     menanam ribu pohon   kawasan    nsebanyak orang menanami pohon    lahan seluas ha    opd pemkot  forpimda kota  perusahaan  bantu  csr;2
1841;;;sony dsc eco wisata   ;1
1842;;;kayak   amazon minus anaconda;1
1843;;;penanaman   muara    memperingati international  day  teman  adc  rotaryclubofsurabaja sahabat pena nkali  proses penanamannya  mudah cepat;1
1844;;;   digalakkan penanaman     dilestarikan contohnya  wil     daerah  dsbnya;1
1845;;;   ecotourism nlocation nsurabaya  ndevice gear nsmartphone oppo cph nedit  nsnapseed lr ndate  post;1
1846;;;  teman teman mengadakan ta arove tanam   berlokasi dikawasan      lahan basah  menyurutkan semangat aksi nyata    menanam bibit baby ;2
1847;;;   ngreen nature energi  calming effect  mood booster nif nphoto  imron r nloc   ;1
1848;;;    noppo cph  current gear nedited  lr snapseed nsurabaya ;1
1849;;;    noppo cph  current gear nedited  lr snapseed nsurabaya ;1
1850;;;    noppo cph  current gear nedited  lr snapseed nsurabaya ;1
1851;;;gen corps fkp unair lakukan penanaman       ;1
1852;;;    noppo cph  current gear nedited  lr nsurabaya ;1
1853;;;penanaman  pramuka  dharma wanita       mahapala stiesia  pohon   tanam  berguna berabad abad ;1
1854;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1855;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1856;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1857;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1858;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1859;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1860;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1861;;;selamat sore buddies njumat maret   menghadiri acara tanam    hour   berkolaborasi  angkasa pura      ;1
1862;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1863;;; stiesia economic heroes give    sabtu april     selesai pendaftaran aksi;1
1864;;;wisata     via;1
1865;;;laznas lmi dukung  miliki   terbesar  dunia nahad pagi laznas lmi  gerakan sadar mitigasi bencana  menanam bibit      nberita selengkapnya;1
1866;;;tanam  konservasi air selamatkan bumi ntopik  diangkat  peringatan  air sedunia   bumi  dilaksanakan  taman wisata eco    ;2
1867;;;tanam  konservasi air selamatkan bumi ntopik  diangkat  peringatan  air sedunia   bumi  dilaksanakan  taman wisata eco    ;2
1868;;;tanam  konservasi air selamatkan bumi ntopik  diangkat  peringatan  air sedunia   bumi  dilaksanakan  taman wisata eco    ;2
1869;;;pesiar    ;1
1870;;;info  mobil   perum taman    satriana pendengar ss melaporkan   pmk  lokasi posisinya   pintu masuk  odp hm;1
1871;;;        titik lokasi   ditanami cemara udang    pakal        kota semur welut  romokalisari;1
1872;;;     hidup  mudah ntapi nmintalah kekuatan   kemudahan menjalani hidup  conservationekotourism   port;1
1873;;;berwisata       sarana penghilang lelah dilengkapi  jogging track spot foto instagramable gazebo  menara pantau  raya  seluas hektar    tujuan wisata  pekan ;1
1874;;; kayak gadus amazon ;1
1875;;;   ;1
1876;;;adc  dkpp  ;1
1877;;;senang  kalo view  ijo   ;1
1878;;;pasukan berani kotor ;1
1879;;;ranger pink  nungggu panggilan tugas ;1
1880;;;realisasi pemkot     raya      mencuri perhatian wisatawan  pembangunan  capai persen      tahap pembangunan      ribu pohon ;1
1881;;; raya       daya tarik   dijadikan  berlibur  tempatnya bagus  menarik  keluarga  anak milenial;1
1882;;;added video  playlist     ;1
1883;;;  keseruan  green concert   kali  lokasinya    bibit   bareng  teman teman nmau tau  serunya swipe left;1
1884;;;  pekan   kota   mengadakan aksi lingkunga   volunteer berkolaboraksi mengadakan penanaman bibit     mangorove  ;2
1885;;;dishub   pengukuran kapal  penerbitan pas  gratis  pemilik kapal   gross ton    kawasan      pemberian pas  gratis  upaya  mensejahterakan nelayan  ;1
1886;;;menjaga ekologi  melindungi  abrasi  erosi   air pasang pemkot  memperkuat konsep pembangunan  raya   kawasan    ;1
1887;;;pemkot  lakukan penanaman bibit    raya    ;1
1888;;;bibit  ditanam   raya    ;1
1889;;;bibit  ditanam   raya    ;1
1890;;;bibit  ditanam   raya    ;1
1891;;;bibit  ditanam   raya    ;1
1892;;;pertamina tanam bibit    raya    via;1
1893;;; aksi bersih lingkungan   mengikuti aksi  diadakan   wisata   ;1
1894;;;acara dilangsungkan       buddies      daerah pesisir;1
1895;;;wali kota  tri rismaharini  mengembangkan wisata edukasi   rencananya  risma  kembangkan lingkungan hijau  wilayah  keputih  ayu   ;1
1896;;;log wisata       bambu  park ;1
1897;;;destinasi wisata  trailer htan bambu keputih htan     ;1
1898;;;parkir nasus zad nsnapseed lr nekowisata    nsurabaya ;1
1899;;; mobil avanza masuk kali    arah   pintu air taman rivera;1
1900;;;somedays   want alone  conservationekotourism   port;1
1901;;; scn food juntion snq     kbs nmalang  batu   wisata  ;1
1902;;; suka video menara    ;1
1903;;;menara     ;1
1904;;;     via;1
1905;;;cameramen tersayang eviliani digeser  conservationekotourism   port;1
1906;;;jalan  kawasan     ndien;1
1907;;;      wisat alam  instagrammable;1
1908;;; kalah           wisat alam  instagrammable dikelola  pemerintah   bakau  memiliki ;1
1909;;;salam persaudaraan psht ranting     minggu tanggal oktober  kegiatan pengambilan sabuk jambon nyang bertempat  wisata   ngiat   jam;1
1910;;;salam persaudaraan psht ranting     minggu tanggal oktober  kegiatan pengambilan sabuk jambon nyang bertempat  wisata   ngiat   jam;1
1911;;;lestarikan   pln sumbang pohon bakau  wonowisata  ;1
1912;;;   upacara  lapangan bersih  memperingati hut ri   pln  justu menggelar upacara bendera merah putih  pos pantau wonowisata  kecamatan   kelurahan    ;1
1913;;;minggu juli nkri   giat bersih area sekitaran    kegiatan   bersih   pendataan  tanaman   bertujuan;1
1914;;;hasil koordinasi  dinas kebersihan  ruang terbuka hijau kota      satgas dkrth  mensurvey   perbaikan pju padam       terima kasih;1
1915;;;wana    via;1
1916;;;admin  alternatif tujuan wisata    bosan   liburan     ayo cekidot      ;1
1917;;;penanaman bibit       komunitas pecinta alam  bernama kompas  menyambut   internasional;1
1918;;; mendukung rencana pembangunan  raya  wali kota  tri rismaharini  kawasan     prioritas pembebasan lahan;1
1919;;;  miliki  raya  seluas hektar lokasinya      wilayahnya   rungut    tahap   dipakai seluas hektar   jangka panjangnya  hektar via;1
1920;;;  miliki  raya  seluas hektar lokasinya      via;1
1921;;;wisata    oktober peter jalan jalan ;1
1922;;;    serpihan surga    bumi swaraguna;1
1923;;;     diresmikan  walikota  bambang dah  januari;1
1924;;;alamat perum wisma indah blok     upn lurus  wisata ;1
1925;;;chusniyati kartini   ;1
1926;;;chusniyati kartini   ;1
1927;;;wisata          ;1
1928;;;agenda gbn  april tanam        aniv kompaas  taman dayu pasuruan;1
1929;;;dapan undangandari palasdhika tanan       april;1
1930;;;bu risma dijenguk jalan    rusak berat   arah   trimakasi;1
1931;;;korps marinir gelar penanaman bibit     ;1
1932;;;korps marinir gelar penanaman bibit     ;1
1933;;;korps marinir gelar penanaman bibit     ;1
1934;;;korps marinir gelar penanaman bibit     ;1
1935;;;ceraaaah banget cuaca      ;1
1936;;; dermaga   ;1
1937;;; dermaga   ;1
1938;;; dermaga   ;1
1939;;; pangkalan perahu     monyet   rantai  salah  gubuk;1
1940;;;    nberada  daerah     arah  kampus upn veteran   kawasan;1
1941;;; baiknya ilmu  ilmu  bermanfaat nhead       real ecotourism site  ;1
1942;;;pln  desa    desa wisata ;1
1943;;;pln  desa    desa wisata ;1
1944;;;pln  desa    desa wisata ;1
1945;;;pln  desa    desa wisata ;1
1946;;;pln  desa    desa wisata ;1
1947;;;pln  desa    desa wisata ;1
1948;;;    mengasapi ikan bandeng  festival bakar bandeng siang  ayo  ;1
1949;;;  pencinta kesenian ludruk saksikanlah ludruk karya budaya  festival budaya   ;1
1950;;;bingung malam minggu   ayo   festival bandeng      ;1
1951;;;ayo ramaikan festival bandeng       desember ayo  ;1
1952;;;  ceritanya niyaaa    wisata   wam pic;1
1953;;;rajin pagi   nurmayuni rini aullia others     pic;1
1954;;;otw menikahi  wisata   ;1
1955;;;golek duwek sek wisata   ;1
1956;;;     ;1
1957;;;korem bj tanam sejuta    kota  ;1
1958;;;korem bhaskara jaya tanam sejuta    ;1
1959;;;korem bj tanam sejuta pohon    kota  ;1
1960;;;korem bj tanam sejuta pohon    kota  ;1
1961;;;korem tanam sejuta    ;1
